id, x, y, theta, volume, gfp, rfp, yfp, cfp
49114, 180.405609, 293.367767, 7.225095, 4.427545, 221, 0, 0, 0
49115, -22.927637, 59.011608, 7.703106, 2.459687, 122, 0, 0, 0
49116, 424.616791, -419.669067, 8.101531, 2.181548, 0, 109, 0, 0
49117, 309.260559, 98.362732, 12.599401, 4.476847, 223, 0, 0, 0
49118, 304.338867, -553.247498, 8.190825, 4.548684, 0, 227, 0, 0
49119, -326.374939, -254.734787, 6.808159, 4.325088, 0, 216, 0, 0
49120, 361.488892, 191.629852, 6.500762, 4.003247, 200, 0, 0, 0
49121, -145.736374, -556.010132, 4.518237, 4.319654, 0, 215, 0, 0
49122, 390.595642, -29.911531, 12.377355, 2.519650, 0, 125, 0, 0
49123, 330.502014, 557.995605, 6.488466, 2.155467, 0, 107, 0, 0
49124, 58.779053, 238.064697, 7.563681, 4.270786, 213, 0, 0, 0
49125, -150.695053, -322.386749, 7.963849, 2.223314, 0, 111, 0, 0
49126, 265.994537, -262.422180, 8.663578, 4.140292, 207, 0, 0, 0
49127, 4.574361, -357.200012, 11.012208, 3.997434, 0, 199, 0, 0
49128, 457.402588, -68.988640, 11.722121, 4.371796, 0, 218, 0, 0
49129, 120.209213, 507.566559, 10.353386, 2.257132, 0, 112, 0, 0
49130, 275.011780, 319.275757, 8.999211, 4.231152, 211, 0, 0, 0
49131, -167.957611, -218.971970, 7.283386, 4.544548, 0, 227, 0, 0
49132, -158.970551, 35.441380, 9.263135, 4.359911, 217, 0, 0, 0
49133, -71.382645, 164.122421, 8.219063, 3.915885, 195, 0, 0, 0
49134, -185.002991, -99.901840, 9.771626, 4.321709, 216, 0, 0, 0
49135, -275.817596, -524.885620, 7.259149, 4.182370, 209, 0, 0, 0
49136, 370.918488, -234.449615, 9.300362, 3.837334, 0, 191, 0, 0
49137, -553.118469, -25.969526, 9.217749, 4.208697, 0, 210, 0, 0
49138, 529.518433, -126.943871, 12.623844, 4.363904, 218, 0, 0, 0
49139, 587.377075, -293.190643, 9.012941, 3.745664, 187, 0, 0, 0
49140, -367.968475, -366.532532, 6.928841, 4.535796, 226, 0, 0, 0
49141, 328.588837, 237.116730, 6.963108, 4.520344, 226, 0, 0, 0
49142, 118.865181, 538.353455, 7.202778, 3.926350, 0, 196, 0, 0
49143, -330.754944, -234.672821, 6.808564, 3.767724, 0, 188, 0, 0
49144, 371.246033, -520.706848, 8.658562, 3.978763, 0, 198, 0, 0
49145, -177.881973, -217.804977, 7.244399, 4.195774, 209, 0, 0, 0
49146, -145.966232, -453.788147, 4.553023, 4.196821, 0, 209, 0, 0
49147, 223.852310, 444.116608, 7.334525, 4.268452, 213, 0, 0, 0
49148, 348.847565, 484.643127, 10.108985, 2.323401, 0, 116, 0, 0
49149, 179.152054, -489.077576, 10.916302, 4.420138, 221, 0, 0, 0
49150, 547.013000, -52.064606, 12.532223, 4.109777, 0, 205, 0, 0
49151, -339.361145, 173.813309, 9.047017, 2.401237, 120, 0, 0, 0
49152, 569.188416, 118.917801, 12.037299, 4.479712, 0, 223, 0, 0
49153, 253.655151, -331.879120, 8.608448, 4.065219, 203, 0, 0, 0
49154, -514.326599, -59.771446, 7.972325, 4.465794, 223, 0, 0, 0
49155, 309.690643, -390.988892, 8.922549, 3.931923, 0, 196, 0, 0
49156, -375.614929, -160.024597, 9.346088, 3.795589, 189, 0, 0, 0
49157, -187.580460, -571.917297, 5.049424, 4.514162, 0, 225, 0, 0
49158, -112.270844, -14.665017, 12.741677, 4.343575, 0, 217, 0, 0
49159, -32.099644, -262.810730, 7.444875, 4.290152, 214, 0, 0, 0
49160, 150.918060, 419.436005, 10.464975, 4.202518, 0, 210, 0, 0
49161, 278.723297, 374.516022, 9.758084, 4.373647, 0, 218, 0, 0
49162, -607.905701, -147.430634, 9.632811, 2.567970, 128, 0, 0, 0
49163, -311.142365, 195.088547, 8.292654, 3.713178, 185, 0, 0, 0
49164, -573.643860, -121.078995, 5.940794, 3.784187, 0, 189, 0, 0
49165, -364.805786, 18.149183, 12.134566, 4.252010, 0, 212, 0, 0
49166, -441.068604, -417.453796, 7.676569, 3.688489, 184, 0, 0, 0
49167, -30.177259, -499.814667, 10.373875, 4.506377, 0, 225, 0, 0
49168, -134.023453, 189.131912, 11.466200, 3.963039, 0, 198, 0, 0
49169, -466.556061, 102.334236, 6.412598, 4.023067, 201, 0, 0, 0
49170, 501.929413, 287.145996, 8.132009, 4.093332, 204, 0, 0, 0
49171, 529.072998, 210.163681, 9.951371, 3.852300, 192, 0, 0, 0
49172, 520.926453, -156.854614, 6.354428, 4.449334, 0, 222, 0, 0
49173, 141.743393, -134.372131, 8.547258, 4.085427, 0, 204, 0, 0
49174, -327.516479, -4.809851, 9.765172, 4.374259, 218, 0, 0, 0
49175, -37.281090, 377.021851, 8.192064, 3.816139, 190, 0, 0, 0
49176, -120.840576, -313.689270, 4.687291, 2.213776, 111, 0, 0, 0
49177, -8.779414, 273.965851, 8.028721, 3.951533, 0, 197, 0, 0
49178, -454.415588, -442.818909, 4.678289, 3.939528, 196, 0, 0, 0
49179, 555.399231, 28.583744, 6.312257, 4.162364, 208, 0, 0, 0
49180, 62.849823, -508.398254, 10.056747, 4.173684, 208, 0, 0, 0
49181, -121.434502, -39.556301, 9.934753, 4.104828, 205, 0, 0, 0
49182, 302.550049, -358.392975, 8.507868, 2.068982, 0, 103, 0, 0
49183, 438.125885, 197.281448, 7.293948, 2.556565, 0, 127, 0, 0
49184, 61.496796, 524.131226, 7.563234, 4.199940, 0, 209, 0, 0
49185, 316.875671, 469.428802, 10.199702, 4.520206, 226, 0, 0, 0
49186, -75.554108, 540.495300, 7.818740, 3.774695, 0, 188, 0, 0
49187, -331.382874, -191.231537, 9.934694, 3.997320, 199, 0, 0, 0
49188, 419.976013, -501.296112, 7.025882, 4.560362, 228, 0, 0, 0
49189, -325.515198, -591.543274, 7.593910, 4.034654, 0, 201, 0, 0
49190, -243.592957, -135.408310, 9.842563, 4.206585, 210, 0, 0, 0
49191, 225.731613, -167.804382, 9.087421, 4.404843, 220, 0, 0, 0
49192, -305.758209, 32.349957, 5.905852, 4.356600, 217, 0, 0, 0
49193, 34.507919, 403.929474, 7.753884, 4.453117, 0, 222, 0, 0
49194, 61.103657, -578.881226, 11.355916, 3.833946, 191, 0, 0, 0
49195, -94.033432, 498.932343, 7.892887, 4.310788, 0, 215, 0, 0
49196, -526.296814, -116.438148, 8.528276, 4.089616, 204, 0, 0, 0
49197, -93.984291, -582.255127, 10.737257, 3.929092, 196, 0, 0, 0
49198, 574.612061, 262.634216, 8.294930, 3.847562, 192, 0, 0, 0
49199, -425.364380, -175.007370, 10.183521, 2.076325, 103, 0, 0, 0
49200, -37.969429, -380.558777, 8.688497, 4.273917, 213, 0, 0, 0
49201, 37.045853, 636.801147, 11.480884, 4.402765, 220, 0, 0, 0
49202, 46.891018, -553.790283, 10.051847, 4.124450, 0, 206, 0, 0
49203, 336.134155, -338.484436, 8.563082, 4.137186, 206, 0, 0, 0
49204, -122.873016, -376.796906, 8.113754, 3.532591, 176, 0, 0, 0
49205, -174.434143, -390.681305, 7.839522, 4.425654, 0, 221, 0, 0
49206, -436.394104, 456.936646, 14.389094, 4.191878, 0, 209, 0, 0
49207, 191.506561, 323.567413, 7.172080, 3.989313, 0, 199, 0, 0
49208, 473.760315, -264.548584, 5.326630, 4.456941, 222, 0, 0, 0
49209, 268.467346, 300.834290, 9.476227, 3.977227, 0, 198, 0, 0
49210, -172.966736, 598.524719, 6.394887, 4.064109, 203, 0, 0, 0
49211, 182.028458, -384.658264, 10.949965, 4.168976, 208, 0, 0, 0
49212, -201.042038, -541.355408, 3.573128, 4.294075, 0, 214, 0, 0
49213, -126.279106, -131.465500, 6.989687, 4.399789, 219, 0, 0, 0
49214, -205.358292, -310.537659, 7.499174, 4.462260, 223, 0, 0, 0
49215, -113.277428, -429.374359, 4.691309, 4.543749, 227, 0, 0, 0
49216, 585.796509, -229.237305, 4.636247, 3.862929, 0, 193, 0, 0
49217, -362.221985, -107.381454, 9.700241, 3.648980, 182, 0, 0, 0
49218, -103.792839, 267.675354, 7.958845, 3.921553, 0, 196, 0, 0
49219, -592.637695, -13.162956, 10.472115, 3.321615, 166, 0, 0, 0
49220, 213.558945, 254.096680, 7.354045, 3.860326, 193, 0, 0, 0
49221, -88.033531, -82.602386, 7.057447, 3.983438, 0, 199, 0, 0
49222, 82.059746, 439.891602, 10.847551, 3.767632, 0, 188, 0, 0
49223, -450.634918, 265.042725, 9.372602, 4.297253, 214, 0, 0, 0
49224, -462.849396, 50.985458, 12.180908, 3.649988, 182, 0, 0, 0
49225, 442.475220, -237.684998, 8.474450, 4.399133, 0, 219, 0, 0
49226, -379.607574, 275.748352, 9.467204, 4.145613, 0, 207, 0, 0
49227, 153.962860, 289.277100, 10.435117, 3.993338, 199, 0, 0, 0
49228, 198.827454, -204.011353, 8.383739, 4.438469, 0, 221, 0, 0
49229, 133.947662, -588.753662, 8.294414, 3.709996, 185, 0, 0, 0
49230, -533.031250, -196.760086, 12.427821, 4.081268, 0, 204, 0, 0
49231, -262.541534, 252.571198, 8.923972, 4.324101, 0, 216, 0, 0
49232, 41.042385, -428.619781, 7.674527, 4.032040, 201, 0, 0, 0
49233, -318.386627, 188.951569, 8.292997, 3.538131, 176, 0, 0, 0
49234, 88.053215, -633.890930, 12.012294, 3.885432, 194, 0, 0, 0
49235, 59.059879, -286.810913, 11.531863, 3.801004, 0, 190, 0, 0
49236, 637.212219, -84.659248, 11.947421, 4.166108, 0, 208, 0, 0
49237, 79.128265, 653.011230, 8.256478, 3.873297, 193, 0, 0, 0
49238, -37.245872, -331.524017, 5.114735, 3.744871, 0, 187, 0, 0
49239, 111.044548, 64.746208, 6.802064, 4.474082, 0, 223, 0, 0
49240, 207.288834, 370.295013, 6.632756, 4.264243, 0, 213, 0, 0
49241, 262.977570, -450.057770, 8.238324, 3.976658, 198, 0, 0, 0
49242, 641.509094, 33.867908, 11.761088, 4.295113, 214, 0, 0, 0
49243, -352.430542, -124.221512, 9.728826, 4.518291, 225, 0, 0, 0
49244, -387.790100, -421.167053, 6.960199, 3.534213, 176, 0, 0, 0
49245, 90.396851, 200.136322, 10.665096, 4.079862, 0, 203, 0, 0
49246, -158.974884, -571.955627, 4.502629, 3.776687, 188, 0, 0, 0
49247, 533.786560, 379.807220, 7.676088, 3.946289, 0, 197, 0, 0
49248, 151.563248, -269.955536, 8.475241, 4.259708, 212, 0, 0, 0
49249, -516.249390, -317.004242, 6.870988, 3.758300, 0, 187, 0, 0
49250, 124.835846, -468.940765, 7.979653, 4.253094, 212, 0, 0, 0
49251, 457.414368, 128.049561, 13.358409, 3.687873, 184, 0, 0, 0
49252, -38.077881, -253.412186, 4.337047, 4.294729, 214, 0, 0, 0
49253, -222.989655, -429.472717, 7.341156, 3.868154, 0, 193, 0, 0
49254, 181.755127, 461.402588, 10.292974, 4.049539, 0, 202, 0, 0
49255, -356.504578, 191.955444, 5.857201, 4.164335, 208, 0, 0, 0
49256, 579.724792, -2.090552, 8.798087, 3.835818, 191, 0, 0, 0
49257, -542.635803, 60.448154, 12.209386, 4.095503, 0, 204, 0, 0
49258, 500.134094, -228.566864, 7.831179, 3.494967, 174, 0, 0, 0
49259, 344.058319, -389.204498, 8.690417, 3.735748, 0, 186, 0, 0
49260, -225.363693, -574.496033, 5.916342, 4.435717, 0, 221, 0, 0
49261, -577.660217, -171.600555, 6.481319, 3.848183, 0, 192, 0, 0
49262, 123.641029, 528.580261, 7.213437, 4.446337, 222, 0, 0, 0
49263, 144.344177, -110.524185, 5.431948, 3.573385, 0, 178, 0, 0
49264, -79.527710, -532.286133, 10.857247, 4.510205, 0, 225, 0, 0
49265, -102.798767, -257.231689, 7.282013, 4.344148, 0, 217, 0, 0
49266, 64.425896, 284.072510, 7.639140, 3.548537, 0, 177, 0, 0
49267, -372.766052, -236.997742, 6.856624, 3.795443, 189, 0, 0, 0
49268, 377.904816, -412.268890, 8.521192, 3.523340, 0, 176, 0, 0
49269, -448.828278, 94.403870, 6.362710, 3.828465, 191, 0, 0, 0
49270, -545.894592, -217.923569, 9.903972, 4.318145, 215, 0, 0, 0
49271, -614.587280, -49.946899, 10.662779, 3.681280, 184, 0, 0, 0
49272, 43.130299, -350.687286, 8.230497, 4.439047, 221, 0, 0, 0
49273, -22.405043, -316.553833, 11.410754, 4.073253, 203, 0, 0, 0
49274, -64.877106, 486.380890, 11.000349, 3.806745, 190, 0, 0, 0
49275, 233.322479, 347.756042, 9.915936, 4.356043, 217, 0, 0, 0
49276, 401.979889, -198.657410, 8.875581, 4.000513, 0, 200, 0, 0
49277, 273.241516, 155.418930, 10.040065, 3.840571, 192, 0, 0, 0
49278, 408.002289, -51.802620, 12.438627, 3.798622, 0, 189, 0, 0
49279, 180.865570, 393.774933, 7.285008, 4.287652, 0, 214, 0, 0
49280, -29.042454, 280.165588, 7.968503, 4.082574, 204, 0, 0, 0
49281, -0.480965, 417.781555, 8.152617, 4.305562, 0, 215, 0, 0
49282, 496.306335, -127.427475, 11.245929, 3.703749, 185, 0, 0, 0
49283, 218.929245, 328.838165, 6.772784, 3.949427, 197, 0, 0, 0
49284, 385.407776, -88.177750, 6.095954, 4.198902, 209, 0, 0, 0
49285, -197.713150, -144.457138, 6.747698, 3.941149, 0, 197, 0, 0
49286, -418.768250, -279.126709, 6.856482, 3.728398, 186, 0, 0, 0
49287, -402.707031, -221.576874, 10.014687, 3.791466, 189, 0, 0, 0
49288, 474.797852, -142.989975, 5.446385, 3.895020, 194, 0, 0, 0
49289, -370.010345, 349.365265, 10.439626, 4.147425, 207, 0, 0, 0
49290, -482.446472, -276.012329, 10.075280, 4.200747, 210, 0, 0, 0
49291, -337.512360, -227.553680, 6.780960, 4.071869, 203, 0, 0, 0
49292, -197.119095, -422.328674, 7.608182, 3.745419, 187, 0, 0, 0
49293, -475.216705, -39.850174, 9.624816, 4.197380, 0, 209, 0, 0
49294, 472.363007, -110.105919, 11.691942, 4.164016, 208, 0, 0, 0
49295, 501.070374, 254.992874, 6.523818, 3.858478, 0, 192, 0, 0
49296, 169.994385, -263.111206, 8.460528, 3.969918, 0, 198, 0, 0
49297, 123.249664, -397.404419, 8.031084, 4.013751, 200, 0, 0, 0
49298, 211.284790, -449.500336, 11.079079, 3.804742, 190, 0, 0, 0
49299, -434.033813, -145.230911, 10.455573, 3.777622, 0, 188, 0, 0
49300, -504.474579, 231.203796, 6.126279, 4.430481, 221, 0, 0, 0
49301, 553.327637, 317.624817, 6.182692, 3.916044, 0, 195, 0, 0
49302, -15.596224, 401.479950, 8.169399, 4.174063, 208, 0, 0, 0
49303, 203.716370, 472.016388, 10.295893, 4.142936, 0, 207, 0, 0
49304, -173.937286, -256.167267, 7.250174, 4.281464, 0, 214, 0, 0
49305, -7.990277, 408.665833, 8.150611, 3.964823, 0, 198, 0, 0
49306, -139.707932, -340.370148, 4.744596, 4.244628, 212, 0, 0, 0
49307, 141.369156, -271.886963, 8.468526, 4.158415, 207, 0, 0, 0
49308, -205.864273, -461.658264, 7.235931, 3.488946, 0, 174, 0, 0
49309, -28.781891, -175.324203, 11.197123, 4.085805, 204, 0, 0, 0
49310, 59.959415, 370.041321, 7.743746, 4.102515, 205, 0, 0, 0
49311, 79.633339, 128.566406, 7.244038, 4.186184, 209, 0, 0, 0
49312, 58.338486, 198.181778, 10.073330, 3.718631, 185, 0, 0, 0
49313, 247.162033, -52.721378, 6.194941, 3.931204, 196, 0, 0, 0
49314, 5.614605, 575.687988, 7.989780, 3.916998, 0, 195, 0, 0
49315, -324.796722, -301.349335, 9.678711, 4.113223, 205, 0, 0, 0
49316, -77.673248, -216.707687, 7.582415, 3.491488, 174, 0, 0, 0
49317, 600.292603, 33.379005, 11.799502, 3.656660, 0, 182, 0, 0
49318, 628.787720, 124.319504, 9.971533, 3.853431, 0, 192, 0, 0
49319, 554.933167, 345.419128, 8.211937, 3.925012, 196, 0, 0, 0
49320, -387.695953, 256.047058, 6.300381, 3.877913, 0, 193, 0, 0
49321, 31.491030, 160.446106, 10.471242, 3.894678, 0, 194, 0, 0
49322, -199.646744, -347.714294, 7.476391, 3.875301, 0, 193, 0, 0
49323, 634.197083, -67.611946, 11.832479, 3.830185, 191, 0, 0, 0
49324, -226.745148, -215.122635, 7.003552, 3.659984, 182, 0, 0, 0
49325, -142.121948, 338.708954, 9.338271, 4.246513, 212, 0, 0, 0
49326, -331.983612, 96.540634, 9.013411, 3.464521, 0, 173, 0, 0
49327, -63.188751, -373.710449, 11.108420, 3.734486, 186, 0, 0, 0
49328, -439.310974, -257.579834, 9.989382, 3.497179, 0, 174, 0, 0
49329, 549.958862, -42.837025, 12.542512, 3.658525, 182, 0, 0, 0
49330, -108.596657, 155.692291, 8.222790, 4.043676, 0, 202, 0, 0
49331, 348.755280, -406.319366, 8.714706, 3.452873, 0, 172, 0, 0
49332, -580.628662, -108.294373, 5.953360, 3.716885, 0, 185, 0, 0
49333, -256.273346, -88.690971, 9.800998, 3.774241, 188, 0, 0, 0
49334, -99.882339, -383.730011, 4.871742, 4.186450, 209, 0, 0, 0
49335, -173.532928, 541.709534, 11.051694, 3.954888, 0, 197, 0, 0
49336, 115.422424, 319.389893, 10.766008, 4.093703, 0, 204, 0, 0
49337, 102.350571, -551.115723, 7.722917, 4.129723, 206, 0, 0, 0
49338, -351.185822, 217.365082, 9.292778, 4.426497, 0, 221, 0, 0
49339, 240.200241, -495.930725, 8.083107, 4.072611, 203, 0, 0, 0
49340, -326.794281, 224.228027, 6.013195, 3.994535, 199, 0, 0, 0
49341, 44.591087, 434.671173, 8.076808, 3.806003, 0, 190, 0, 0
49342, 83.713661, -150.820816, 8.549450, 4.141985, 207, 0, 0, 0
49343, 89.558441, 336.284637, 7.629270, 3.481841, 0, 174, 0, 0
49344, -331.244598, 235.219391, 9.111626, 3.757112, 187, 0, 0, 0
49345, 441.293243, 330.800079, 7.181842, 4.037117, 201, 0, 0, 0
49346, -397.982941, 265.387878, 9.449033, 3.997745, 199, 0, 0, 0
49347, 318.814514, -457.287079, 8.241879, 3.774620, 188, 0, 0, 0
49348, -163.556702, 432.889526, 5.319204, 3.398224, 169, 0, 0, 0
49349, 352.885101, 210.458740, 6.554112, 3.623664, 181, 0, 0, 0
49350, -284.303040, 521.695923, 8.966124, 4.289353, 0, 214, 0, 0
49351, 109.159088, 167.880905, 7.137933, 3.573105, 0, 178, 0, 0
49352, -614.750305, -91.260986, 10.291421, 3.776266, 0, 188, 0, 0
49353, -348.066345, 435.556946, 11.865135, 3.778782, 188, 0, 0, 0
49354, 599.923523, 151.435516, 13.929665, 4.221600, 211, 0, 0, 0
49355, 54.323463, 281.341431, 7.619213, 3.861439, 0, 193, 0, 0
49356, -84.209602, -360.999542, 11.120300, 3.288353, 164, 0, 0, 0
49357, -123.534950, -117.903870, 7.011861, 3.934289, 196, 0, 0, 0
49358, 277.173492, 588.577759, 11.780368, 3.499405, 0, 174, 0, 0
49359, 94.809845, -271.111542, 8.398442, 4.117626, 205, 0, 0, 0
49360, -84.751732, 559.145996, 7.777614, 3.960083, 0, 198, 0, 0
49361, 334.803894, -77.762924, 6.065560, 3.970626, 0, 198, 0, 0
49362, 395.536560, -357.891541, 8.632424, 3.872476, 193, 0, 0, 0
49363, -565.163818, 1.989010, 8.079475, 3.376999, 168, 0, 0, 0
49364, -304.170990, -551.771240, 7.365616, 3.420068, 171, 0, 0, 0
49365, 306.921997, 40.403992, 9.539482, 3.948247, 0, 197, 0, 0
49366, 431.663025, -367.036438, 8.704715, 3.837723, 191, 0, 0, 0
49367, -647.095520, 139.709213, 8.113082, 3.983568, 0, 199, 0, 0
49368, 538.454651, 170.581955, 13.108644, 3.372270, 168, 0, 0, 0
49369, -269.784027, 423.943726, 7.580025, 3.641676, 182, 0, 0, 0
49370, 170.371231, -148.851425, 5.614519, 3.255387, 0, 162, 0, 0
49371, 489.228912, 150.269638, 12.543420, 3.445782, 172, 0, 0, 0
49372, -590.535583, -164.204590, 9.621526, 3.390758, 169, 0, 0, 0
49373, 556.465881, -21.794628, 11.944258, 4.123773, 0, 206, 0, 0
49374, 351.015594, -21.532555, 12.343951, 3.861133, 193, 0, 0, 0
49375, 400.946320, 271.512970, 10.061554, 3.657289, 182, 0, 0, 0
49376, 266.537689, -276.184326, 8.630737, 4.171406, 0, 208, 0, 0
49377, -56.955498, 372.446014, 8.280641, 3.671665, 0, 183, 0, 0
49378, -100.526993, -165.455338, 4.975249, 3.554841, 177, 0, 0, 0
49379, -248.548126, -333.783630, 4.114272, 3.977997, 198, 0, 0, 0
49380, 17.229256, -644.274780, 9.157728, 3.834422, 0, 191, 0, 0
49381, 482.451813, 125.919037, 13.335002, 4.048728, 202, 0, 0, 0
49382, -493.685883, -198.880875, 10.003828, 4.196705, 209, 0, 0, 0
49383, -33.277332, 62.790279, 7.760699, 3.526855, 176, 0, 0, 0
49384, -216.904663, -438.201385, 7.335855, 4.073816, 203, 0, 0, 0
49385, 122.069756, -20.668667, 9.556436, 3.759334, 187, 0, 0, 0
49386, 551.673218, -198.587418, 9.110620, 3.413631, 170, 0, 0, 0
49387, -117.630234, -200.150009, 7.122627, 3.861427, 193, 0, 0, 0
49388, 278.960724, 472.665771, 7.089241, 4.161990, 208, 0, 0, 0
49389, -179.339401, 496.376282, 3.664026, 3.779715, 0, 188, 0, 0
49390, -190.826141, -120.700455, 6.640804, 3.875091, 0, 193, 0, 0
49391, 543.167908, 266.644073, 7.646038, 3.899912, 0, 194, 0, 0
49392, 245.922836, 77.802032, 12.827161, 4.137111, 0, 206, 0, 0
49393, -604.506714, 45.108978, 8.059908, 3.944839, 197, 0, 0, 0
49394, -312.102478, 268.922028, 9.041752, 3.647628, 0, 182, 0, 0
49395, 393.324158, 45.772434, 9.611456, 3.894723, 0, 194, 0, 0
49396, -183.141022, -480.229004, 7.247817, 3.996239, 0, 199, 0, 0
49397, -432.253082, -91.205032, 9.552653, 4.063149, 203, 0, 0, 0
49398, -474.556458, 278.726013, 10.102571, 3.487389, 0, 174, 0, 0
49399, 157.246292, 198.291473, 10.338370, 3.963664, 0, 198, 0, 0
49400, 490.099121, 418.853760, 7.105436, 3.719043, 185, 0, 0, 0
49401, 309.799500, 379.503723, 7.683477, 3.476540, 0, 173, 0, 0
49402, -264.894623, -171.163208, 7.000934, 3.656668, 182, 0, 0, 0
49403, 261.942383, 51.864532, 12.825736, 3.324335, 0, 166, 0, 0
49404, -94.709564, -548.321655, 10.689450, 3.785300, 189, 0, 0, 0
49405, 175.055008, 357.392700, 7.556886, 3.669805, 0, 183, 0, 0
49406, 297.066650, 88.447914, 12.648392, 4.157187, 207, 0, 0, 0
49407, -239.770187, -437.843475, 7.307796, 3.849966, 192, 0, 0, 0
49408, 64.127174, -276.719360, 8.375077, 3.499851, 0, 174, 0, 0
49409, -126.074272, -168.159424, 7.099875, 3.697750, 184, 0, 0, 0
49410, -244.971359, 440.870697, 8.075654, 3.979466, 0, 198, 0, 0
49411, -159.594849, 156.100845, 8.297476, 4.125467, 206, 0, 0, 0
49412, -367.560028, 334.930939, 10.454363, 4.211216, 210, 0, 0, 0
49413, -189.529663, 377.015106, 11.592196, 4.079724, 0, 203, 0, 0
49414, -1.720035, 622.634888, 8.799245, 3.967433, 198, 0, 0, 0
49415, -167.678833, -566.830139, 4.510480, 4.061197, 0, 203, 0, 0
49416, 71.953568, -553.789978, 10.856763, 3.789924, 189, 0, 0, 0
49417, 200.357712, 114.755035, 7.234896, 4.012448, 200, 0, 0, 0
49418, -367.960693, -301.563507, 9.628405, 3.761925, 0, 188, 0, 0
49419, 178.795837, -143.313339, 5.641089, 3.939470, 0, 196, 0, 0
49420, 268.932220, 183.337799, 7.231761, 3.549992, 177, 0, 0, 0
49421, 262.970764, 208.362000, 7.259644, 4.254938, 212, 0, 0, 0
49422, -418.945831, 293.927826, 8.708721, 3.400910, 170, 0, 0, 0
49423, -147.723206, 7.128409, 6.265620, 3.858334, 0, 192, 0, 0
49424, -79.937943, -604.332458, 10.735806, 3.690315, 0, 184, 0, 0
49425, 219.277649, 397.440948, 10.454072, 3.689430, 0, 184, 0, 0
49426, 541.496765, 183.795074, 13.119543, 4.015421, 200, 0, 0, 0
49427, 65.039215, -518.515869, 10.072257, 3.870388, 193, 0, 0, 0
49428, -11.730755, 551.921936, 10.425950, 3.495786, 174, 0, 0, 0
49429, 331.594604, 382.157684, 7.795068, 3.970827, 0, 198, 0, 0
49430, -3.159354, -511.432190, 7.254887, 3.448317, 172, 0, 0, 0
49431, 39.129616, 341.371582, 7.836904, 3.569468, 0, 178, 0, 0
49432, 21.551319, -189.915268, 11.165473, 3.689369, 184, 0, 0, 0
49433, 172.466660, 32.419468, 12.907949, 3.906090, 0, 195, 0, 0
49434, 266.771942, -530.890381, 8.717765, 3.419161, 170, 0, 0, 0
49435, 249.031128, 397.392883, 9.437843, 3.668675, 0, 183, 0, 0
49436, -524.143677, -228.764236, 9.931643, 3.986901, 0, 199, 0, 0
49437, 79.722794, -69.711533, 5.336215, 3.522021, 0, 176, 0, 0
49438, 67.447136, -116.688148, 8.554246, 3.322059, 0, 166, 0, 0
49439, 453.520416, -418.658844, 8.595954, 3.570459, 178, 0, 0, 0
49440, -157.947708, 111.490242, 5.791392, 3.182792, 0, 159, 0, 0
49441, 106.135918, 559.259705, 7.969591, 3.789104, 0, 189, 0, 0
49442, -75.556084, -304.976837, 7.524116, 3.314002, 0, 165, 0, 0
49443, -500.474731, -19.131643, 5.218393, 3.385949, 0, 169, 0, 0
49444, 527.887756, -146.559494, 6.364238, 3.613011, 0, 180, 0, 0
49445, 354.947144, 69.007774, 12.488470, 3.505965, 175, 0, 0, 0
49446, -12.653510, -508.496643, 7.236252, 3.488797, 174, 0, 0, 0
49447, -51.608547, -410.817535, 11.936457, 4.064856, 0, 203, 0, 0
49448, -121.550400, 639.878113, 9.101061, 3.389401, 169, 0, 0, 0
49449, 547.284119, -96.403793, 12.604602, 4.004031, 0, 200, 0, 0
49450, -153.467987, 522.184875, 11.018473, 3.952927, 197, 0, 0, 0
49451, -152.381195, -94.314117, 7.082498, 3.633382, 181, 0, 0, 0
49452, 418.363098, -43.290176, 12.460532, 3.519414, 0, 175, 0, 0
49453, -96.136185, 598.748352, 8.028784, 3.551744, 177, 0, 0, 0
49454, 569.323914, 19.176426, 9.445423, 3.564095, 178, 0, 0, 0
49455, -113.045540, 267.207153, 11.117409, 3.970078, 198, 0, 0, 0
49456, -485.312531, -229.005127, 10.031536, 3.877839, 193, 0, 0, 0
49457, -605.107361, -157.089828, 9.627591, 3.499739, 0, 174, 0, 0
49458, 435.330200, 237.271362, 6.901474, 3.750152, 187, 0, 0, 0
49459, 585.764160, -281.734009, 9.018162, 3.258905, 0, 162, 0, 0
49460, 218.140152, -386.688202, 11.486015, 3.797980, 0, 189, 0, 0
49461, 472.755524, 175.537582, 13.421533, 3.943626, 0, 197, 0, 0
49462, 187.628128, -318.704529, 8.712371, 3.697067, 184, 0, 0, 0
49463, -343.531982, -0.159215, 9.734133, 4.143239, 207, 0, 0, 0
49464, -163.977951, -284.376556, 7.468497, 3.788709, 0, 189, 0, 0
49465, -198.725586, -624.942200, 7.249715, 3.930165, 196, 0, 0, 0
49466, 211.316895, -275.805450, 8.718263, 3.823892, 0, 191, 0, 0
49467, 435.535767, 338.804962, 7.188801, 3.957404, 197, 0, 0, 0
49468, 252.313141, 14.713577, 9.338271, 3.485664, 0, 174, 0, 0
49469, -108.733681, -233.334930, 7.229662, 3.710560, 0, 185, 0, 0
49470, -536.560425, 100.312782, 6.029237, 3.834859, 0, 191, 0, 0
49471, 286.655853, -455.918243, 8.233108, 3.998402, 0, 199, 0, 0
